	Common Settings,	
	.Source/Sweep Points,	1001
	.Repeat,	0
	.Source to Measure Delay,	0.005
	.Measure Window,	16.667 ms
	.NPLC,	1
	.Channel,	SMU-1
	..Instrument,	My 2612B
	...Model,	2612B
	...Serial Number,	4418100
	..Source Settings,	
	...Mode,	DC
	...Function,	Voltage Sweep
	...Type,	Linear
	...Dual Sweep,	Disabled
	...Range,	Auto
	...Start,	-20
	...Stop,	30
	...Step,	0.05
	...Limit,	0.1
	..Measure Settings,	
	...Voltage,	Measured
	...Current,	True
	...Range,	Auto
	...Minimum Range,	1E-07
	...Resistance,	False
	...Power,	False
	...Auto Zero,	On
	..Instrument Settings,	
	...Input Terminals,	Rear
	...Sense,	2-Wire
	...Output Off,	Normal
	...High Capacitance,	False
	.,	
	..Instrument,	My 2612B
	...Model,	2612B
	...Serial Number,	4418100
	..Source Settings,	
	...Mode,	DC
	...Function,	Voltage Sweep
	...Type,	Linear
	...Dual Sweep,	Disabled
	...Range,	Auto
	...Start,	0
	...Stop,	5
	...Step,	0.005
	...Limit,	0.1
	..Measure Settings,	
	...Voltage,	Measured
	...Current,	True
	...Range,	Auto
	...Minimum Range,	1E-07
	...Resistance,	False
	...Power,	False
	...Auto Zero,	On
	..Instrument Settings,	
	...Input Terminals,	Rear
	...Sense,	2-Wire
	...Output Off,	Normal
	...High Capacitance,	False

"Index","SMU-1 Time (s)","SMU-1 Voltage (V)","SMU-1 Current (A)"
"1","0","-20.0097751617432","-0.00423637358471751"
"2","0.021708","-19.9598712921143","-0.00423716520890594"
"3","0.043415","-19.9096374511719","-0.00423430325463414"
"4","0.065122","-19.8597507476807","-0.00423105247318745"
"5","0.086829","-19.8098392486572","-0.00423035630956292"
"6","0.108537","-19.7595405578613","-0.00423115584999323"
"7","0.130244","-19.7095508575439","-0.0042316485196352"
"8","0.151951","-19.659610748291","-0.00423084245994687"
"9","0.173658","-19.6097564697266","-0.00422965036705136"
"10","0.195366","-19.5594787597656","-0.00422863103449345"
"11","0.217074","-19.5096588134766","-0.00422674277797341"
"12","0.238781","-19.4597969055176","-0.0042248428799212"
"13","0.260488","-19.4096012115479","-0.00422371504828334"
"14","0.282195","-19.3597240447998","-0.00422239629551768"
"15","0.303902","-19.3098030090332","-0.00422116741538048"
"16","0.325609","-19.2596035003662","-0.00422165030613542"
"17","0.347316","-19.2096481323242","-0.00422117346897721"
"18","0.369024","-19.1596984863281","-0.00422045681625605"
"19","0.390731","-19.1094951629639","-0.0042196954600513"
"20","0.412438","-19.0595474243164","-0.00421941513195634"
"21","0.434145","-19.0096683502197","-0.00421906216070056"
"22","0.455852","-18.9596920013428","-0.00421872828155756"
"23","0.477559","-18.9095020294189","-0.00421826494857669"
"24","0.499266","-18.8595085144043","-0.00421767449006438"
"25","0.520973","-18.8096408843994","-0.00421684607863426"
"26","0.542681","-18.7593860626221","-0.00421603070572019"
"27","0.564388","-18.7094535827637","-0.00421513291075826"
"28","0.586095","-18.6595191955566","-0.00421458948403597"
"29","0.607802","-18.6092567443848","-0.00421389797702432"
"30","0.629509","-18.5592746734619","-0.00421318411827087"
"31","0.651216","-18.5093898773193","-0.00421235058456659"
"32","0.672923","-18.4591197967529","-0.00421148771420121"
"33","0.694631","-18.4092254638672","-0.004210424143821"
"34","0.716338","-18.3592224121094","-0.00420907372608781"
"35","0.738046","-18.3093566894531","-0.00420797569677234"
"36","0.759753","-18.259090423584","-0.00420685857534409"
"37","0.781461","-18.2092132568359","-0.00420600781217217"
"38","0.803168","-18.1591968536377","-0.00420498242601752"
"39","0.824876","-18.1089744567871","-0.0042041870765388"
"40","0.846583","-18.0590209960938","-0.00420339684933424"
"41","0.86829","-18.0091552734375","-0.00420268904417753"
"42","0.889997","-17.9588966369629","-0.00420168973505497"
"43","0.911704","-17.9090213775635","-0.00420087343081832"
"44","0.933411","-17.8590049743652","-0.00420015584677458"
"45","0.955118","-17.8087787628174","-0.00419942149892449"
"46","0.976825","-17.7588748931885","-0.00419881194829941"
"47","0.998532","-17.7090473175049","-0.00419809808954597"
"48","1.020239","-17.6586990356445","-0.00419741030782461"
"49","1.041946","-17.608757019043","-0.00419655675068498"
"50","1.063654","-17.5588569641113","-0.00419574230909348"
"51","1.085361","-17.5089263916016","-0.00419478304684162"
"52","1.107068","-17.4587478637695","-0.00419392948970199"
"53","1.128775","-17.4086723327637","-0.0041931769810617"
"54","1.150482","-17.3588161468506","-0.0041924798861146"
"55","1.172189","-17.3085289001465","-0.00419178465381265"
"56","1.193897","-17.2585906982422","-0.00419100280851126"
"57","1.215604","-17.2086639404297","-0.00419024564325809"
"58","1.237311","-17.1584491729736","-0.00418951967731118"
"59","1.259018","-17.1085739135742","-0.004188465885818"
"60","1.280725","-17.0586357116699","-0.00418762443587184"
"61","1.302432","-17.0083961486816","-0.00418694270774722"
"62","1.324139","-16.9584560394287","-0.00418623210862279"
"63","1.345846","-16.9085502624512","-0.00418555131182075"
"64","1.367553","-16.8585777282715","-0.00418469402939081"
"65","1.38926","-16.8082828521729","-0.00418396573513746"
"66","1.410967","-16.7583122253418","-0.00418311124667525"
"67","1.432674","-16.708438873291","-0.00418225536122918"
"68","1.454381","-16.6582298278809","-0.00418139109387994"
"69","1.476088","-16.6082916259766","-0.00418064929544926"
"70","1.497795","-16.5583343505859","-0.00418005092069507"
"71","1.519502","-16.508186340332","-0.00417936313897371"
"72","1.541209","-16.4582233428955","-0.00417870888486505"
"73","1.562916","-16.4083366394043","-0.00417804345488548"
"74","1.584623","-16.3580226898193","-0.0041772541590035"
"75","1.60633","-16.3080558776855","-0.00417640805244446"
"76","1.628037","-16.2582092285156","-0.00417556380853057"
"77","1.649744","-16.2082061767578","-0.00417474005371332"
"78","1.671452","-16.1580505371094","-0.0041739665903151"
"79","1.693159","-16.1080780029297","-0.00417330954223871"
"80","1.714867","-16.0581512451172","-0.00417254073545337"
"81","1.736574","-16.0079193115234","-0.00417168019339442"
"82","1.758281","-15.9579610824585","-0.00417090998962522"
"83","1.779988","-15.9080600738525","-0.00417005643248558"
"84","1.801695","-15.8578510284424","-0.00416920287534595"
"85","1.823402","-15.80784034729","-0.00416831625625491"
"86","1.845109","-15.7579727172852","-0.00416759494692087"
"87","1.866816","-15.7077503204346","-0.00416688667610288"
"88","1.888523","-15.6577663421631","-0.00416618445888162"
"89","1.91023","-15.6078605651855","-0.00416550133377314"
"90","1.931937","-15.5578880310059","-0.00416473718360066"
"91","1.953644","-15.5076789855957","-0.00416377885267138"
"92","1.975351","-15.4577255249023","-0.00416278606280684"
"93","1.997058","-15.407829284668","-0.00416194321587682"
"94","2.018765","-15.3575401306152","-0.00416093831881881"
"95","2.040472","-15.3076286315918","-0.004160076379776"
"96","2.062179","-15.2577705383301","-0.00415915716439486"
"97","2.083886","-15.2075481414795","-0.00415838835760951"
"98","2.105593","-15.1576251983643","-0.00415745377540588"
"99","2.1273","-15.1076602935791","-0.00415658485144377"
"100","2.149007","-15.0574226379395","-0.00415550684556365"
"101","2.170714","-15.007472038269","-0.00415386445820332"
"102","2.192421","-14.9575471878052","-0.00415325164794922"
"103","2.214128","-14.907660484314","-0.00415244791656733"
"104","2.235835","-14.8574638366699","-0.00415161345154047"
"105","2.257542","-14.8074293136597","-0.00415084604173899"
"106","2.279249","-14.7574901580811","-0.00415003998205066"
"107","2.300956","-14.7072906494141","-0.00414907932281494"
"108","2.322663","-14.6573638916016","-0.00414820527657866"
"109","2.34437","-14.6073865890503","-0.00414713611826301"
"110","2.366077","-14.5571994781494","-0.00414605950936675"
"111","2.387784","-14.5072479248047","-0.00414504529908299"
"112","2.409491","-14.4573612213135","-0.00414426904171705"
"113","2.431198","-14.4070930480957","-0.00414347415789962"
"114","2.452905","-14.3571710586548","-0.00414265645667911"
"115","2.474611","-14.3072242736816","-0.00414194585755467"
"116","2.496318","-14.2569541931152","-0.00414093350991607"
"117","2.518025","-14.2069911956787","-0.0041400003246963"
"118","2.539732","-14.1571140289307","-0.00413890136405826"
"119","2.56144","-14.1072483062744","-0.00413806177675724"
"120","2.583147","-14.0569877624512","-0.00413713697344065"
"121","2.604854","-14.0070610046387","-0.00413634162396193"
"122","2.626561","-13.9570951461792","-0.00413552159443498"
"123","2.648268","-13.9069385528564","-0.00413455255329609"
"124","2.669975","-13.8569469451904","-0.00413362635299563"
"125","2.691682","-13.8070373535156","-0.00413261540234089"
"126","2.713389","-13.7568426132202","-0.00413160305470228"
"127","2.735096","-13.7069225311279","-0.00413070060312748"
"128","2.756803","-13.6568975448608","-0.00412981864064932"
"129","2.77851","-13.6066627502441","-0.00412892317399383"
"130","2.800217","-13.5567426681519","-0.004128179512918"
"131","2.821924","-13.5067939758301","-0.00412755459547043"
"132","2.843631","-13.456880569458","-0.00412664888426661"
"133","2.865338","-13.4066276550293","-0.00412598950788379"
"134","2.887045","-13.3566904067993","-0.0041249212808907"
"135","2.908752","-13.3067874908447","-0.00412402488291264"
"136","2.930459","-13.2565069198608","-0.004123130813241"
"137","2.952166","-13.2065963745117","-0.00412229308858514"
"138","2.973873","-13.1566047668457","-0.00412138691172004"
"139","2.99558","-13.1063480377197","-0.00412059528753161"
"140","3.017287","-13.0565118789673","-0.0041197775863111"
"141","3.038994","-13.006534576416","-0.00411901483312249"
"142","3.060701","-12.9563808441162","-0.00411791075021029"
"143","3.082408","-12.9063816070557","-0.00411698082461953"
"144","3.104115","-12.8563804626465","-0.00411591865122318"
"145","3.125822","-12.8064918518066","-0.00411508185788989"
"146","3.147529","-12.7563047409058","-0.00411430327221751"
"147","3.169236","-12.7063446044922","-0.00411354657262564"
"148","3.190943","-12.6564073562622","-0.00411500222980976"
"149","3.21265","-12.6062250137329","-0.00411786325275898"
"150","3.234357","-12.5562973022461","-0.00411690818145871"
"151","3.256064","-12.5063610076904","-0.00411602109670639"
"152","3.277771","-12.4561357498169","-0.00411503529176116"
"153","3.299478","-12.4062061309814","-0.00411406857892871"
"154","3.321185","-12.3562450408936","-0.00411321735009551"
"155","3.342892","-12.3060436248779","-0.00411244248971343"
"156","3.364599","-12.2561435699463","-0.00411179196089506"
"157","3.386306","-12.2061538696289","-0.00411103945225477"
"158","3.408013","-12.1561889648438","-0.00411018822342157"
"159","3.42972","-12.1059989929199","-0.00410926807671785"
"160","3.451427","-12.0559768676758","-0.00410846713930368"
"161","3.473134","-12.0060844421387","-0.00410760985687375"
"162","3.494841","-11.9558525085449","-0.00410672556608915"
"163","3.516548","-11.9058818817139","-0.00410600751638412"
"164","3.538255","-11.8560237884521","-0.00410511624068022"
"165","3.559962","-11.805736541748","-0.00410419935360551"
"166","3.581669","-11.755805015564","-0.004103341139853"
"167","3.603376","-11.7059183120728","-0.00410227291285992"
"168","3.625083","-11.6556434631348","-0.00410133367404342"
"169","3.64679","-11.6056537628174","-0.00410033110529184"
"170","3.668497","-11.5557117462158","-0.00409936299547553"
"171","3.690205","-11.5057926177979","-0.00409853924065828"
"172","3.711912","-11.4556045532227","-0.0040978011675179"
"173","3.733619","-11.4056921005249","-0.00409705052152276"
"174","3.755326","-11.3557815551758","-0.00409641116857529"
"175","3.777033","-11.3055114746094","-0.00409547798335552"
"176","3.79874","-11.2555999755859","-0.00409462209790945"
"177","3.820447","-11.2057209014893","-0.0040936004370451"
"178","3.842154","-11.1554479598999","-0.00409279344603419"
"179","3.863861","-11.105523109436","-0.00409178854897618"
"180","3.885568","-11.0555601119995","-0.00409111613407731"
"181","3.907275","-11.0053329467773","-0.0040902909822762"
"182","3.928982","-10.9554195404053","-0.0040894509293139"
"183","3.950689","-10.9055233001709","-0.00408865325152874"
"184","3.972396","-10.8554887771606","-0.00408775545656681"
