	Common Settings,	
	.Source/Sweep Points,	1001
	.Repeat,	0
	.Source to Measure Delay,	0.005
	.Measure Window,	16.667 ms
	.NPLC,	1
	.Channel,	SMU-1
	..Instrument,	My 2612B
	...Model,	2612B
	...Serial Number,	4418100
	..Source Settings,	
	...Mode,	DC
	...Function,	Voltage Sweep
	...Type,	Linear
	...Dual Sweep,	Disabled
	...Range,	Auto
	...Start,	-20
	...Stop,	30
	...Step,	0.05
	...Limit,	0.1
	..Measure Settings,	
	...Voltage,	Measured
	...Current,	True
	...Range,	Auto
	...Minimum Range,	1E-07
	...Resistance,	False
	...Power,	False
	...Auto Zero,	On
	..Instrument Settings,	
	...Input Terminals,	Rear
	...Sense,	2-Wire
	...Output Off,	Normal
	...High Capacitance,	False
	.,	
	..Instrument,	My 2612B
	...Model,	2612B
	...Serial Number,	4418100
	..Source Settings,	
	...Mode,	DC
	...Function,	Voltage Sweep
	...Type,	Linear
	...Dual Sweep,	Disabled
	...Range,	Auto
	...Start,	0
	...Stop,	5
	...Step,	0.005
	...Limit,	0.1
	..Measure Settings,	
	...Voltage,	Measured
	...Current,	True
	...Range,	Auto
	...Minimum Range,	1E-07
	...Resistance,	False
	...Power,	False
	...Auto Zero,	On
	..Instrument Settings,	
	...Input Terminals,	Rear
	...Sense,	2-Wire
	...Output Off,	Normal
	...High Capacitance,	False

"Index","SMU-1 Time (s)","SMU-1 Voltage (V)","SMU-1 Current (A)"
"1","0","-20.0111083984375","-0.000145106081617996"
"2","0.021706","-19.9612216949463","-0.000145034195156768"
"3","0.043412","-19.9109954833984","-0.000144939913298003"
"4","0.065119","-19.8610687255859","-0.000144866833579727"
"5","0.086825","-19.8111152648926","-0.000144800913403742"
"6","0.108532","-19.7608375549316","-0.000144703037221916"
"7","0.130238","-19.7109184265137","-0.000144614939927123"
"8","0.151945","-19.6609668731689","-0.000144539008033462"
"9","0.173651","-19.6110248565674","-0.000144450910738669"
"10","0.195358","-19.5608348846436","-0.000144398582051508"
"11","0.217064","-19.5109672546387","-0.000144307734444737"
"12","0.238771","-19.4611206054688","-0.00014419735816773"
"13","0.260477","-19.4109268188477","-0.000144094592542388"
"14","0.282184","-19.3610401153564","-0.000143998753628694"
"15","0.303891","-19.3111305236816","-0.000143912082421593"
"16","0.325597","-19.2609100341797","-0.000143829587614164"
"17","0.347304","-19.2109870910645","-0.000143796569318511"
"18","0.369011","-19.1610717773438","-0.000143635872518644"
"19","0.390717","-19.1108245849609","-0.000143554338137619"
"20","0.412423","-19.0608825683594","-0.000143456578371115"
"21","0.43413","-19.0109729766846","-0.000143374098115601"
"22","0.455837","-18.9610595703125","-0.000143265962833539"
"23","0.477543","-18.9107627868652","-0.000143184428452514"
"24","0.49925","-18.8608932495117","-0.000143082274007611"
"25","0.520956","-18.8109397888184","-0.000143001088872552"
"26","0.542663","-18.7607040405273","-0.000142874836456031"
"27","0.564369","-18.7107486724854","-0.000142789853271097"
"28","0.586076","-18.6608009338379","-0.000142685181344859"
"29","0.607783","-18.6105346679688","-0.000142639401019551"
"30","0.629489","-18.5606498718262","-0.000142518169013783"
"31","0.651196","-18.5107402801514","-0.000142430551932193"
"32","0.672902","-18.4604816436768","-0.000142374643473886"
"33","0.694608","-18.4105396270752","-0.000142273071105592"
"34","0.716315","-18.3606376647949","-0.00014219582953956"
"35","0.738021","-18.3106803894043","-0.000142119533848017"
"36","0.759728","-18.2604694366455","-0.000142000688356347"
"37","0.781435","-18.2105293273926","-0.00014189351350069"
"38","0.803141","-18.1605930328369","-0.000141821510624141"
"39","0.824847","-18.1104011535645","-0.000141726734000258"
"40","0.846554","-18.0604400634766","-0.000141633994644508"
"41","0.868261","-18.0105056762695","-0.00014154649397824"
"42","0.889968","-17.9602966308594","-0.000141457800054923"
"43","0.911674","-17.9103374481201","-0.000141395212267525"
"44","0.93338","-17.8604297637939","-0.000141288051963784"
"45","0.955087","-17.8101940155029","-0.000141200667712837"
"46","0.976793","-17.76025390625","-0.000141091120894998"
"47","0.9985","-17.710277557373","-0.000140957607072778"
"48","1.020206","-17.6600875854492","-0.000140922784339637"
"49","1.041913","-17.6101341247559","-0.000140783668030053"
"50","1.063619","-17.5602569580078","-0.000140754345920868"
"51","1.085326","-17.5103168487549","-0.000140661606565118"
"52","1.107032","-17.4601097106934","-0.000140556454425678"
"53","1.128739","-17.4101486206055","-0.000140447620651685"
"54","1.150445","-17.360179901123","-0.000140368822030723"
"55","1.172152","-17.3099746704102","-0.000140263568027876"
"56","1.193859","-17.2600727081299","-0.000140195261337794"
"57","1.215565","-17.2101364135742","-0.000140095595270395"
"58","1.237272","-17.1599082946777","-0.000140014060889371"
"59","1.258978","-17.1099300384521","-0.000139915835461579"
"60","1.280685","-17.0600280761719","-0.000139806521474384"
"61","1.302392","-17.0097961425781","-0.000139717463753186"
"62","1.324098","-16.9598846435547","-0.000139613999635912"
"63","1.345805","-16.9099826812744","-0.000139525174745359"
"64","1.367511","-16.8600368499756","-0.000139448413392529"
"65","1.389217","-16.8098106384277","-0.000139345647767186"
"66","1.410924","-16.7598724365234","-0.000139235737151466"
"67","1.432631","-16.7099380493164","-0.000139187221066095"
"68","1.454337","-16.6597175598145","-0.000139079813379794"
"69","1.476043","-16.609748840332","-0.000138988500111736"
"70","1.49775","-16.5598297119141","-0.000138892297400162"
"71","1.519456","-16.509593963623","-0.000138801216962747"
"72","1.541163","-16.4596633911133","-0.000138711344334297"
"73","1.56287","-16.409740447998","-0.00013862646301277"
"74","1.584577","-16.3594856262207","-0.000138563162181526"
"75","1.606283","-16.3095741271973","-0.000138434537802823"
"76","1.627989","-16.2596626281738","-0.000138320567202754"
"77","1.649696","-16.2097473144531","-0.000138237723149359"
"78","1.671403","-16.1595077514648","-0.000138112794957124"
"79","1.693109","-16.1095409393311","-0.000138020885060541"
"80","1.714815","-16.0595703125","-0.000137941839057021"
"81","1.736522","-16.0093841552734","-0.000137819530209526"
"82","1.758229","-15.9594202041626","-0.000137754570459947"
"83","1.779935","-15.9095458984375","-0.000137651091790758"
"84","1.801642","-15.8593158721924","-0.0001375597785227"
"85","1.823348","-15.8093643188477","-0.000137498747790232"
"86","1.845055","-15.7593994140625","-0.00013737655535806"
"87","1.866761","-15.7091951370239","-0.000137301336508244"
"88","1.888468","-15.6592559814453","-0.000137204769998789"
"89","1.910175","-15.6093215942383","-0.000137115246616304"
"90","1.931882","-15.5594253540039","-0.000136992457555607"
"91","1.953588","-15.5091714859009","-0.00013692736683879"
"92","1.975295","-15.4592342376709","-0.000136793256388046"
"93","1.997001","-15.4093055725098","-0.000136693124659359"
"94","2.018707","-15.3590602874756","-0.000136632574140094"
"95","2.040414","-15.3091506958008","-0.000136543996632099"
"96","2.062121","-15.2592163085938","-0.000136433722218499"
"97","2.083827","-15.2089805603027","-0.000136327391373925"
"98","2.105533","-15.1590423583984","-0.000136239657877013"
"99","2.12724","-15.1090984344482","-0.000136141548864543"
"100","2.148947","-15.0588464736938","-0.000136036644107662"
"101","2.170653","-15.0089120864868","-0.00013595272321254"
"102","2.19236","-14.9590063095093","-0.00013583101099357"
"103","2.214066","-14.909065246582","-0.000135753638460301"
"104","2.235773","-14.8588752746582","-0.000135673297336325"
"105","2.257479","-14.8089361190796","-0.000135569222038612"
"106","2.279186","-14.7589511871338","-0.000135500318720005"
"107","2.300892","-14.7087497711182","-0.000135396490804851"
"108","2.322599","-14.6587924957275","-0.000135291338665411"
"109","2.344305","-14.6089096069336","-0.000135206821141765"
"110","2.366012","-14.5586414337158","-0.000135144233354367"
"111","2.387719","-14.5086879730225","-0.000135036476422101"
"112","2.409425","-14.458794593811","-0.000134948262711987"
"113","2.431132","-14.4085264205933","-0.000134862551931292"
"114","2.452838","-14.3586301803589","-0.000134698639158159"
"115","2.474545","-14.3087024688721","-0.000134622692712583"
"116","2.496251","-14.2584609985352","-0.000134503017761745"
"117","2.517958","-14.2085552215576","-0.000134412897750735"
"118","2.539664","-14.1586322784424","-0.000134334215545096"
"119","2.561371","-14.1087226867676","-0.00013422108895611"
"120","2.583077","-14.0585021972656","-0.000134137750137597"
"121","2.604784","-14.0085334777832","-0.000134053349029273"
"122","2.62649","-13.9586372375488","-0.000133957393700257"
"123","2.648197","-13.9083690643311","-0.000133850815473124"
"124","2.669904","-13.8584518432617","-0.000133752590045333"
"125","2.69161","-13.8084678649902","-0.00013365937047638"
"126","2.713317","-13.7582378387451","-0.000133571040350944"
"127","2.735023","-13.7083053588867","-0.000133484732941724"
"128","2.75673","-13.6583976745605","-0.000133381021441892"
"129","2.778436","-13.6081485748291","-0.000133319859742187"
"130","2.800143","-13.5582733154297","-0.000133201014250517"
"131","2.821849","-13.5083122253418","-0.000133098845253699"
"132","2.843556","-13.4583396911621","-0.000132994304294698"
"133","2.865262","-13.4081287384033","-0.000132890228996985"
"134","2.886969","-13.3582019805908","-0.000132776272948831"
"135","2.908675","-13.3083009719849","-0.000132703426061198"
"136","2.930382","-13.2580261230469","-0.000132631306769326"
"137","2.952089","-13.2081031799316","-0.000132492787088268"
"138","2.973795","-13.1581859588623","-0.00013240790576674"
"139","2.995501","-13.1079530715942","-0.000132331973873079"
"140","3.017208","-13.0580520629883","-0.000132210974697955"
"141","3.038915","-13.0081081390381","-0.000132112269056961"
"142","3.060621","-12.9579086303711","-0.000132001048768871"
"143","3.082328","-12.9079704284668","-0.000131879700347781"
"144","3.104034","-12.8580236434937","-0.000131786000565626"
"145","3.125741","-12.8081302642822","-0.000131675493321382"
"146","3.147447","-12.757884979248","-0.000131582259200513"
"147","3.169153","-12.7079124450684","-0.000131516469991766"
"148","3.19086","-12.6580123901367","-0.000131399399833754"
"149","3.212566","-12.6077671051025","-0.000131311899167486"
"150","3.234273","-12.5578327178955","-0.000131250752019696"
"151","3.25598","-12.5078725814819","-0.000131164080812596"
"152","3.277686","-12.4576187133789","-0.000131055479869246"
"153","3.299392","-12.4076986312866","-0.000130968212033622"
"154","3.321099","-12.3578023910522","-0.000130861400975846"
"155","3.342805","-12.3075103759766","-0.000130762113258243"
"156","3.364512","-12.2576379776001","-0.000130664004245773"
"157","3.386219","-12.2076683044434","-0.000130552056361921"
"158","3.407925","-12.1577072143555","-0.000130411994177848"
"159","3.429632","-12.1074752807617","-0.000130340820760466"
"160","3.451338","-12.0575523376465","-0.000130235916003585"
"161","3.473045","-12.0076541900635","-0.000130127795273438"
"162","3.494752","-11.9574069976807","-0.000130046377307735"
"163","3.516458","-11.9074802398682","-0.000129951367853209"
"164","3.538164","-11.8575143814087","-0.000129855397972278"
"165","3.559871","-11.8072700500488","-0.00012974716082681"
"166","3.581577","-11.757378578186","-0.000129615073092282"
"167","3.603284","-11.7074508666992","-0.000129528169054538"
"168","3.62499","-11.6572360992432","-0.000129461768665351"
"169","3.646697","-11.6073341369629","-0.000129365449538454"
"170","3.668404","-11.5573902130127","-0.000129254709463567"
"171","3.69011","-11.5074520111084","-0.000129159932839684"
"172","3.711817","-11.4572381973267","-0.000129054795252159"
"173","3.733524","-11.4072942733765","-0.000128955973195843"
"174","3.75523","-11.3573503494263","-0.000128844025311992"
"175","3.776937","-11.3071393966675","-0.000128747822600417"
"176","3.798643","-11.2571887969971","-0.000128624917124398"
"177","3.82035","-11.2072486877441","-0.000128530868096277"
"178","3.842056","-11.1570024490356","-0.00012842143769376"
"179","3.863762","-11.1070709228516","-0.000128332860185765"
"180","3.885469","-11.0571556091309","-0.000128232248243876"
"181","3.907176","-11.0069036483765","-0.000128138912259601"
"182","3.928882","-10.9570236206055","-0.000128044484881684"
"183","3.950589","-10.9070854187012","-0.000127916820929386"
"184","3.972295","-10.857105255127","-0.00012782312114723"
"185","3.994002","-10.806848526001","-0.000127788196550682"
"186","4.015709","-10.7569408416748","-0.000127636551042087"
"187","4.037415","-10.7070350646973","-0.000127556806546636"
"188","4.059122","-10.6567811965942","-0.000127453211462125"
"189","4.080829","-10.6068897247314","-0.000127346051158383"
"190","4.102535","-10.5568838119507","-0.000127246748888865"
"191","4.124241","-10.5066823959351","-0.000127120976685546"
"192","4.145948","-10.4567718505859","-0.000127030260046013"
"193","4.167654","-10.4068470001221","-0.000126920233014971"
"194","4.189361","-10.356616973877","-0.000126804239698686"
"195","4.211067","-10.3066806793213","-0.000126711849588901"
"196","4.232774","-10.2567291259766","-0.000126618397189304"
"197","4.25448","-10.206506729126","-0.000126537925098091"
"198","4.276187","-10.1566200256348","-0.000126446131616831"
"199","4.297894","-10.1066875457764","-0.000126317507238127"
"200","4.3196","-10.0567483901978","-0.000126205806736834"
"201","4.341306","-10.0065021514893","-0.000126135710161179"
"202","4.363013","-9.95663642883301","-0.000126031998661347"
"203","4.384719","-9.90663719177246","-0.00012592006532941"
"204","4.406426","-9.8563289642334","-0.000125796927022748"
"205","4.428133","-9.80644416809082","-0.000125691774883308"
"206","4.449839","-9.75652694702148","-0.000125566963106394"
"207","4.471546","-9.70627975463867","-0.000125484351883642"
"208","4.493253","-9.65637397766113","-0.000125349892186932"
"209","4.514959","-9.60648059844971","-0.000125276928883977"
"210","4.536666","-9.55617904663086","-0.000125183592899702"
"211","4.558373","-9.5062427520752","-0.000125083577586338"
"212","4.580079","-9.45633411407471","-0.000124972590128891"
"213","4.601786","-9.40642166137695","-0.000124879836221226"
"214","4.623492","-9.3561954498291","-0.00012479662836995"
"215","4.645198","-9.30626106262207","-0.000124681115266867"
"216","4.666905","-9.25633430480957","-0.000124545811559074"
"217","4.688611","-9.20607566833496","-0.000124454032629728"
"218","4.710318","-9.15615558624268","-0.000124348283861764"
"219","4.732025","-9.10628128051758","-0.000124262936878949"
"220","4.753731","-9.05601692199707","-0.000124159705592319"
"221","4.775438","-9.00611877441406","-0.00012405205052346"
"222","4.797145","-8.95616054534912","-0.000123972655273974"
"223","4.818851","-8.90591430664063","-0.000123783349408768"
"224","4.840557","-8.85602760314941","-0.000123614081530832"
"225","4.862264","-8.80606460571289","-0.000123487596283667"
"226","4.883971","-8.75617790222168","-0.000123390564112924"
"227","4.905677","-8.7059497833252","-0.000123277903185226"
"228","4.927384","-8.65599632263184","-0.000123198391520418"
"229","4.94909","-8.60604476928711","-0.000123085745144635"
"230","4.970797","-8.55578899383545","-0.000122983576147817"
"231","4.992504","-8.50587368011475","-0.000122888217447326"
"232","5.01421","-8.45590591430664","-0.000122783429105766"
"233","5.035917","-8.40567111968994","-0.000122674464364536"
"234","5.057623","-8.35579681396484","-0.000122561701573431"
"235","5.07933","-8.30585670471191","-0.000122465979075059"
"236","5.101036","-8.25555038452148","-0.000122330791782588"
"237","5.122743","-8.20565032958984","-0.000122241865028627"
"238","5.14445","-8.15574645996094","-0.000122141602332704"
"239","5.166156","-8.10581207275391","-0.00012205469829496"
"240","5.187863","-8.05559158325195","-0.000121929653687403"
"241","5.20957","-8.00567626953125","-0.000121824028610718"
"242","5.231276","-7.95567750930786","-0.000121722943731584"
"243","5.252983","-7.90547847747803","-0.000121592049254104"
"244","5.274689","-7.85553455352783","-0.000121504075650591"
"245","5.296396","-7.8056526184082","-0.000121394878078718"
"246","5.318103","-7.75539398193359","-0.000121290686365683"
"247","5.339809","-7.70543098449707","-0.000121193057566416"
"248","5.361516","-7.65549898147583","-0.00012107181828469"
